age,country_citizenship,country_residence,marital_status,dependents,education_level,field_of_study,eca_done,total_work_exp,relevant_work_exp,current_employment_status,teer_category,job_offer,employer_sponsorship,offered_salary_cad,english_test,language_overall_score,french_proficiency,annual_income_cad,settlement_funds_cad,outstanding_debt_cad,financial_sponsor,previous_canada_visa,previous_visa_refusal,previous_immigration_violation,previous_canada_work,previous_canada_study,criminal_record,medical_flag,visa_outcome,settlement_funds_adequate,debt_to_income_ratio,relevant_exp_ratio,financial_strength_score
32,USA,UAE,Single,0,Master's,Information Technology,1,5,3,Employed,TEER 1,1,1,82659,IELTS,5.8,No French,61937,15824,2343,Self,0,0,0,0,0,0,0,1,1,0.0162,0.5,84.04
54,France,Nigeria,Married,2,Master's,Computer Science,0,4,4,Employed,TEER 2,0,0,0,IELTS,8.9,Advanced,50759,28506,2432,Employer,0,0,0,0,1,0,0,1,1,0.0479,0.8,85.78
38,India,UK,Married,1,Diploma,Other,1,7,5,Employed,TEER 1,1,1,87669,CELPIP,9.3,No French,67038,19027,6769,Self,1,1,0,0,1,0,0,1,1,0.0438,0.625,84.24
31,Philippines,India,Single,2,Diploma,Information Technology,1,3,3,Self-employed,TEER 0,1,1,82281,CELPIP,7.1,No French,55302,3536,4231,Family,1,0,0,0,1,0,0,1,0,0.0308,0.75,51.77
19,India,UK,Divorced,2,Diploma,Engineering,0,0,0,Employed,TEER 3,1,0,60569,IELTS,6.4,No French,81164,45101,665,Employer,0,0,0,0,0,0,0,1,1,0.0047,0.0,100.0
28,Vietnam,China,Single,4,Bachelor's,Healthcare,1,6,3,Employed,TEER 1,0,0,0,IELTS,5.6,No French,48571,6002,7936,Self,1,0,0,1,0,0,0,0,0,0.1634,0.4286,48.46
56,France,Canada,Single,1,Bachelor's,Computer Science,1,3,3,Employed,TEER 0,1,1,121135,IELTS,6.4,Basic,49436,18594,834,Employer,0,1,0,0,0,0,0,0,1,0.0049,0.75,77.03
55,China,UAE,Married,0,Master's,Business,0,5,0,Employed,TEER 0,0,0,0,IELTS,8.3,Basic,51434,24681,7459,Self,1,0,0,0,0,0,0,0,1,0.145,0.0,97.22
51,USA,China,Married,1,Master's,Engineering,1,3,1,Employed,TEER 1,0,0,0,IELTS,9.1,Intermediate,42150,33562,5658,Family,0,0,0,0,0,0,0,1,1,0.1342,0.25,98.19
55,China,Germany,Single,0,Bachelor's,Information Technology,1,8,3,Self-employed,TEER 0,1,1,88520,IELTS,5.9,No French,61961,16224,5444,Self,0,0,0,0,0,0,0,1,1,0.0362,0.3333,84.62
51,Brazil,Germany,Married,2,Diploma,Computer Science,1,3,3,Employed,TEER 2,1,0,70569,IELTS,7.7,No French,49740,36252,559,Family,0,1,0,1,0,0,0,1,1,0.0046,0.75,97.22
35,India,UK,Married,0,Diploma,Computer Science,1,7,2,Employed,TEER 1,1,1,60439,IELTS,8.3,Intermediate,60763,6520,8155,Family,1,0,0,0,1,0,0,1,0,0.0673,0.25,62.51
47,UK,India,Single,0,Master's,Finance,1,5,0,Employed,TEER 2,1,0,61889,CELPIP,6.6,Advanced,63889,29492,4515,Self,1,0,0,0,0,0,0,1,1,0.0359,0.0,100.0
32,India,China,Single,2,Diploma,Healthcare,1,6,2,Employed,TEER 0,0,0,0,CELPIP,7.8,Advanced,53569,46766,4236,Family,0,0,0,0,1,0,0,1,1,0.0791,0.2857,100.0
44,USA,USA,Married,1,High School,Information Technology,0,4,0,Employed,TEER 1,0,0,0,IELTS,8.4,Basic,55034,58055,7259,Employer,0,1,0,1,0,0,0,0,1,0.1319,0.0,100.0
51,USA,India,Single,0,Bachelor's,Computer Science,1,6,0,Unemployed,TEER 2,0,0,0,IELTS,8.9,No French,24793,24661,7456,Family,0,0,0,1,0,0,0,1,1,0.3007,0.0,84.19
55,UK,Canada,Common-Law,0,Bachelor's,Healthcare,1,7,0,Employed,TEER 2,1,0,94418,IELTS,7.3,No French,33992,12381,121,Other,0,0,0,0,0,0,0,1,0,0.0009,0.0,65.58
50,India,Germany,Married,2,Master's,Engineering,0,10,2,Unemployed,TEER 2,0,0,0,CELPIP,8.5,Basic,61867,7458,1070,Self,1,0,0,0,0,0,0,0,0,0.0173,0.1818,60.27
41,Philippines,UK,Divorced,0,Bachelor's,Engineering,1,7,2,Employed,TEER 3,0,0,0,IELTS,6.7,Basic,73472,13599,2158,Self,0,0,0,1,1,0,0,1,0,0.0294,0.25,83.6
32,Philippines,Brazil,Single,2,High School,Information Technology,0,6,0,Employed,TEER 0,0,0,0,IELTS,6.4,Basic,8000,22411,9065,Self,0,0,0,0,0,0,0,0,1,1.133,0.0,43.6
47,Philippines,Germany,Divorced,0,Master's,Computer Science,1,4,0,Employed,TEER 1,0,0,0,CELPIP,6.2,No French,33642,8464,6878,Other,0,0,0,0,0,0,0,0,0,0.2044,0.0,53.85
59,India,UAE,Single,2,Diploma,Healthcare,1,6,6,Employed,TEER 3,0,0,0,CELPIP,6.9,No French,45472,79183,11338,Self,0,0,0,0,1,0,0,1,1,0.2493,0.8571,100.0
34,France,Philippines,Single,2,Bachelor's,Other,1,2,1,Unemployed,TEER 0,1,1,59477,IELTS,5.6,No French,27414,59858,10795,Self,1,0,0,0,0,0,0,1,1,0.1242,0.3333,100.0
22,China,Brazil,Single,0,Bachelor's,Computer Science,1,2,2,Employed,TEER 0,0,0,0,IELTS,6.6,No French,28549,3837,15348,Self,0,1,0,0,0,1,0,0,0,0.5376,0.6667,36.72
46,Philippines,UK,Single,0,High School,Engineering,1,3,2,Self-employed,TEER 0,0,0,0,No Test,4.4,No French,54498,23636,3783,Self,0,0,0,1,0,0,0,0,1,0.0694,0.5,97.3
21,Philippines,USA,Married,0,Bachelor's,Engineering,0,1,0,Employed,TEER 2,1,1,67036,No Test,4.4,Intermediate,76627,41934,3385,Employer,0,0,0,0,1,0,0,1,1,0.0236,0.0,100.0
27,Nigeria,Brazil,Married,1,Diploma,Engineering,1,4,0,Employed,TEER 1,1,0,77246,IELTS,5.8,No French,8000,10038,14223,Self,1,0,0,0,1,0,0,1,0,0.1668,0.0,43.15
34,China,UAE,Single,1,Bachelor's,Information Technology,1,7,4,Self-employed,TEER 0,1,1,76188,CELPIP,6.6,No French,41590,21552,2170,Employer,0,0,0,0,0,0,0,1,1,0.0184,0.5,78.83
27,Nigeria,India,Married,1,Bachelor's,Business,1,7,1,Employed,TEER 1,0,0,0,IELTS,7.8,No French,54265,16021,4946,Self,1,0,0,0,0,0,0,0,0,0.0911,0.125,73.19
34,France,USA,Single,0,Master's,Engineering,1,6,1,Self-employed,TEER 2,1,1,111446,No Test,4.7,No French,60604,8470,1728,Employer,0,0,0,0,0,0,0,1,0,0.01,0.1429,67.56
37,Nigeria,Germany,Married,0,Master's,Engineering,1,3,3,Employed,TEER 0,1,1,56365,IELTS,7.2,No French,51382,26845,19612,Self,1,1,0,1,0,0,0,1,1,0.182,0.75,100.0
41,Vietnam,USA,Single,0,Diploma,Information Technology,1,6,1,Self-employed,TEER 1,0,0,0,CELPIP,8.4,Intermediate,80228,129649,4191,Self,0,0,0,0,0,0,0,1,1,0.0522,0.1429,100.0
22,Pakistan,China,Married,0,Bachelor's,Computer Science,1,2,0,Employed,TEER 2,0,0,0,CELPIP,5.5,No French,45578,14364,1911,Self,0,1,1,1,0,0,0,0,1,0.0419,0.0,73.93
51,India,UAE,Married,1,Bachelor's,Computer Science,1,7,1,Employed,TEER 4/5,1,1,75616,IELTS,6.6,No French,71239,23095,9421,Self,1,0,0,0,0,0,0,1,1,0.0642,0.125,92.68
23,France,Brazil,Married,2,Diploma,Healthcare,1,3,1,Employed,TEER 2,1,0,110097,CELPIP,6.1,Basic,32072,12932,2244,Self,0,0,0,0,1,0,0,1,0,0.0158,0.25,56.28
19,India,China,Single,1,Master's,Computer Science,1,0,0,Employed,TEER 2,1,1,83927,IELTS,6.0,No French,46159,55378,22988,Self,0,0,0,0,0,0,0,1,1,0.1767,0.0,100.0
30,USA,USA,Single,0,Bachelor's,Healthcare,1,1,0,Employed,TEER 1,1,1,90462,IELTS,9.3,No French,20745,52988,3666,Self,0,1,0,0,0,0,0,1,1,0.033,0.0,100.0
60,Philippines,China,Married,3,Diploma,Information Technology,1,2,1,Employed,TEER 1,1,0,84039,IELTS,7.0,No French,63017,7923,8740,Self,1,0,0,0,0,0,0,0,0,0.0594,0.3333,59.11
60,Pakistan,Nigeria,Single,1,Bachelor's,Engineering,1,5,2,Employed,TEER 1,1,1,83092,No Test,5.3,No French,42591,60551,3387,Family,0,0,0,0,0,0,0,1,1,0.0269,0.3333,100.0
28,Pakistan,UAE,Single,3,Diploma,Engineering,1,4,0,Employed,TEER 2,0,0,0,IELTS,8.4,No French,52156,7107,13170,Self,0,0,0,0,0,0,0,0,0,0.2525,0.0,50.86
40,USA,Canada,Single,1,Bachelor's,Information Technology,1,5,0,Employed,TEER 1,0,0,0,CELPIP,5.7,No French,38732,5507,18178,Family,0,0,0,0,0,0,0,0,0,0.4693,0.0,43.03
33,USA,India,Married,0,Diploma,Computer Science,1,8,7,Employed,TEER 3,1,1,72501,CELPIP,6.5,Basic,56728,29456,12406,Other,0,0,0,1,0,0,0,1,1,0.096,0.7778,100.0
48,Philippines,USA,Married,0,PhD,Information Technology,1,4,3,Employed,TEER 4/5,1,1,103569,IELTS,8.8,No French,52948,15190,15097,Self,1,0,0,0,0,0,0,1,1,0.0965,0.6,77.86
28,India,UAE,Married,2,Master's,Healthcare,1,6,5,Employed,TEER 0,0,0,0,IELTS,8.9,No French,25106,21914,859,Self,0,0,0,0,0,0,0,1,1,0.0342,0.7143,66.2
33,Nigeria,Canada,Single,0,Bachelor's,Healthcare,1,3,0,Employed,TEER 0,1,1,51505,CELPIP,7.0,No French,26264,29429,20622,Self,0,0,0,0,0,0,0,1,1,0.2652,0.0,95.7
25,India,Canada,Single,0,Bachelor's,Information Technology,1,4,2,Employed,TEER 0,1,1,87307,No Test,4.1,No French,44444,4357,7831,Self,0,0,0,0,0,0,0,1,0,0.0594,0.4,51.39
21,Brazil,UK,Married,1,Master's,Engineering,1,1,1,Employed,TEER 1,0,0,0,IELTS,8.5,No French,58191,11666,16273,Family,0,0,0,0,0,0,0,1,0,0.2796,0.5,64.36
57,Philippines,China,Married,1,Bachelor's,Computer Science,1,5,0,Self-employed,TEER 0,0,0,0,IELTS,6.7,Basic,82257,18446,9227,Self,0,1,0,0,0,0,0,0,1,0.1122,0.0,88.29
21,Vietnam,Canada,Single,1,Diploma,Computer Science,1,1,0,Employed,TEER 3,1,1,48216,IELTS,6.0,No French,51059,10751,1803,Self,0,0,0,0,1,0,0,1,0,0.0182,0.0,63.84
42,Brazil,Nigeria,Married,0,Bachelor's,Computer Science,0,2,1,Employed,TEER 0,0,0,0,IELTS,6.5,No French,65150,4255,7523,Self,0,0,0,1,0,0,0,0,0,0.1155,0.3333,58.61
20,USA,UAE,Single,0,Master's,Finance,0,0,0,Employed,TEER 1,0,0,0,IELTS,7.0,Intermediate,12742,5266,762,Employer,0,0,0,0,1,0,0,1,0,0.0598,0.0,40.68
49,India,Philippines,Common-Law,1,Bachelor's,Computer Science,1,10,4,Employed,TEER 0,0,0,0,IELTS,5.7,No French,85259,43455,9518,Family,0,0,0,1,0,0,0,1,1,0.1116,0.3636,100.0
20,Pakistan,Philippines,Single,3,Bachelor's,Information Technology,1,0,0,Self-employed,TEER 3,1,1,77245,IELTS,7.4,No French,57113,63586,4207,Other,0,0,0,0,0,0,1,1,1,0.0313,0.0,100.0
44,France,USA,Common-Law,2,Master's,Information Technology,1,5,2,Self-employed,TEER 2,0,0,0,IELTS,8.5,No French,44007,7128,1316,Employer,0,0,0,0,0,0,0,1,0,0.0299,0.3333,52.46
46,Nigeria,Germany,Married,3,Master's,Computer Science,1,3,1,Employed,TEER 3,1,1,54302,CELPIP,7.6,No French,41706,10167,30993,Self,1,0,0,0,0,0,0,1,0,0.3228,0.25,49.41
49,China,China,Married,2,Master's,Healthcare,1,3,3,Employed,TEER 4/5,0,0,0,No Test,4.3,No French,22856,29406,18507,Self,0,0,0,0,0,0,0,1,1,0.8097,0.75,64.5
36,UK,Germany,Single,1,High School,Computer Science,0,8,6,Employed,TEER 1,0,0,0,IELTS,7.3,No French,28574,80125,17920,Self,0,1,0,0,0,0,0,0,1,0.6271,0.6667,100.0
38,India,Canada,Married,0,Bachelor's,Computer Science,1,3,2,Employed,TEER 0,1,1,84001,CELPIP,8.3,No French,83208,11902,12440,Self,0,1,0,0,0,0,0,1,0,0.0744,0.5,83.12
22,Nigeria,UAE,Single,1,Bachelor's,Healthcare,1,2,2,Self-employed,TEER 0,0,0,0,IELTS,5.7,No French,25219,51312,9420,Self,1,1,0,1,0,0,0,0,1,0.3735,0.6667,100.0
35,Philippines,USA,Single,1,Master's,Information Technology,0,8,0,Employed,TEER 0,1,1,49783,Other,5.7,Basic,24834,20631,8515,Self,1,0,0,0,1,0,0,1,1,0.1141,0.0,69.09
45,India,Brazil,Married,1,Bachelor's,Healthcare,1,4,0,Employed,TEER 2,1,1,95833,CELPIP,7.0,No French,30955,81408,897,Self,1,0,0,0,0,0,0,1,1,0.0071,0.0,100.0
59,Philippines,Canada,Divorced,0,Diploma,Engineering,1,5,4,Employed,TEER 0,1,0,65484,CELPIP,6.3,No French,21036,6662,18466,Self,0,0,0,1,0,0,0,1,0,0.2134,0.6667,44.74
39,India,China,Married,1,Master's,Information Technology,1,6,2,Employed,TEER 0,0,0,0,IELTS,9.2,No French,45306,93928,17037,Employer,1,0,0,0,0,0,0,1,1,0.376,0.2857,100.0
38,India,Philippines,Married,0,Bachelor's,Healthcare,1,1,0,Employed,TEER 2,1,0,85360,IELTS,7.8,No French,66778,17539,11021,Employer,0,0,0,0,1,0,1,1,1,0.0724,0.0,88.87
23,India,UK,Single,1,High School,Computer Science,0,2,1,Self-employed,TEER 2,0,0,0,IELTS,6.6,No French,32790,79407,20972,Self,0,0,0,0,0,0,0,0,1,0.6396,0.3333,100.0
18,Vietnam,UAE,Single,0,Bachelor's,Engineering,1,0,0,Employed,TEER 2,0,0,0,IELTS,8.3,No French,17533,18344,6443,Self,0,0,0,0,0,0,0,0,1,0.3675,0.0,66.5
22,China,India,Single,2,Diploma,Engineering,1,2,1,Self-employed,TEER 1,0,0,0,IELTS,7.0,No French,50837,21879,4748,Self,1,1,0,0,0,0,0,0,1,0.0934,0.3333,75.56
58,Vietnam,Germany,Married,0,Bachelor's,Information Technology,0,4,3,Employed,TEER 2,1,1,105740,IELTS,6.0,No French,43884,43840,27523,Employer,0,0,0,0,1,0,0,1,1,0.1839,0.6,100.0
29,Nigeria,USA,Common-Law,0,High School,Healthcare,0,4,4,Employed,TEER 1,0,0,0,CELPIP,6.4,No French,65054,35059,4990,Other,0,0,0,0,0,0,0,0,1,0.0767,0.8,100.0
43,Philippines,Germany,Married,0,Bachelor's,Finance,1,3,0,Employed,TEER 0,1,0,53073,IELTS,8.1,Basic,35909,27163,8202,Self,1,0,0,0,1,0,0,1,1,0.0922,0.0,97.22
51,Nigeria,UAE,Single,1,Bachelor's,Other,1,5,3,Employed,TEER 2,0,0,0,IELTS,5.7,No French,39796,16488,3735,Self,0,0,0,0,0,0,0,0,0,0.0939,0.5,68.17
31,Nigeria,Germany,Single,0,Bachelor's,Healthcare,0,5,1,Self-employed,TEER 4/5,0,0,0,IELTS,6.6,Intermediate,42009,42308,8091,Self,0,1,0,0,1,0,0,1,1,0.1926,0.1667,100.0
43,India,UAE,Married,0,Bachelor's,Engineering,1,2,0,Employed,TEER 0,1,1,49278,IELTS,6.3,Basic,46780,77022,10186,Self,0,1,0,1,1,0,0,1,1,0.106,0.0,100.0
44,Brazil,Germany,Single,1,Master's,Information Technology,1,6,0,Employed,TEER 1,0,0,0,CELPIP,6.3,Advanced,37148,3246,7839,Family,0,0,0,0,0,0,0,0,0,0.211,0.0,42.34
26,India,Nigeria,Married,0,Diploma,Information Technology,1,3,0,Employed,TEER 1,1,1,68860,IELTS,8.2,Basic,33907,25158,5781,Self,1,0,0,0,1,0,0,1,1,0.0563,0.0,92.58
43,China,Brazil,Married,3,Diploma,Engineering,1,4,4,Employed,TEER 0,1,0,48600,IELTS,8.8,No French,8000,53244,2854,Other,0,0,0,0,0,0,0,1,1,0.0504,0.8,93.29
39,Brazil,Canada,Married,3,Master's,Information Technology,1,3,2,Employed,TEER 3,1,1,35346,IELTS,8.4,No French,33692,29468,8259,Self,0,0,0,0,0,0,0,1,1,0.1196,0.5,73.13
47,India,Canada,Single,1,Diploma,Finance,1,6,3,Employed,TEER 1,0,0,0,CELPIP,8.1,No French,59304,43339,19125,Family,0,0,0,1,0,0,0,1,1,0.3225,0.4286,100.0
60,India,China,Single,0,PhD,Information Technology,1,4,3,Employed,TEER 2,0,0,0,IELTS,9.2,Basic,62004,59359,55,Self,0,0,0,0,1,0,0,1,1,0.0009,0.6,100.0
34,USA,India,Single,2,Master's,Information Technology,1,1,0,Employed,TEER 2,0,0,0,No Test,4.3,No French,35577,37752,1150,Self,1,0,0,0,0,0,0,0,1,0.0323,0.0,93.31
43,Nigeria,India,Single,0,Bachelor's,Information Technology,0,9,1,Employed,TEER 1,0,0,0,IELTS,6.2,No French,70989,34559,1020,Family,1,0,0,0,0,0,0,0,1,0.0144,0.1,100.0
53,India,China,Single,0,PhD,Business,1,7,2,Employed,TEER 0,1,1,120827,CELPIP,7.2,No French,44425,86629,20532,Employer,1,0,0,0,0,0,0,1,1,0.1242,0.25,100.0
18,Vietnam,UK,Married,0,High School,Healthcare,0,0,0,Employed,TEER 0,0,0,0,IELTS,7.0,No French,18243,52819,8695,Family,1,0,0,0,0,0,0,0,1,0.4766,0.0,100.0
25,India,Canada,Married,3,Bachelor's,Healthcare,1,4,1,Employed,TEER 0,1,1,85535,IELTS,7.2,No French,11952,45236,24257,Family,1,0,0,0,0,0,0,1,1,0.2488,0.2,81.99
52,Brazil,UK,Single,0,Bachelor's,Information Technology,1,2,0,Employed,TEER 0,0,0,0,IELTS,6.3,No French,69365,5259,6993,Family,0,0,0,0,0,0,0,0,0,0.1008,0.0,62.7
32,Vietnam,UAE,Single,1,Bachelor's,Business,1,4,3,Employed,TEER 1,0,0,0,IELTS,6.1,Basic,37539,9829,4955,Self,0,0,0,0,0,0,0,0,0,0.132,0.6,55.12
39,India,UAE,Single,2,Master's,Computer Science,1,5,3,Employed,TEER 3,1,1,66091,IELTS,7.5,Basic,20718,23340,12574,Family,0,0,0,0,0,0,0,1,1,0.1448,0.5,64.85
31,India,Philippines,Single,0,High School,Finance,0,4,0,Employed,TEER 1,1,1,72981,IELTS,9.2,Basic,8000,33908,1403,Family,0,0,0,0,0,0,0,1,1,0.0173,0.0,100.0
43,India,Germany,Married,0,Bachelor's,Engineering,1,6,0,Employed,TEER 2,1,0,106975,IELTS,7.1,Basic,37085,12031,3841,Self,0,0,0,0,0,0,0,1,0,0.0267,0.0,65.67
45,Philippines,India,Single,4,Bachelor's,Information Technology,1,3,3,Employed,TEER 1,0,0,0,IELTS,5.7,No French,53095,5449,5022,Self,0,1,0,0,1,0,0,0,0,0.0946,0.75,50.71
40,India,Philippines,Single,1,Bachelor's,Engineering,0,7,3,Employed,TEER 2,1,1,79053,CELPIP,8.3,Intermediate,31046,12316,2835,Family,1,1,0,0,1,0,0,1,0,0.0257,0.375,58.44
31,Brazil,Brazil,Single,1,Diploma,Healthcare,0,5,3,Employed,TEER 4/5,1,1,71802,CELPIP,6.7,No French,23935,39854,3712,Employer,0,0,0,0,0,0,0,1,1,0.0388,0.5,100.0
41,India,China,Common-Law,0,Bachelor's,Computer Science,1,6,5,Employed,TEER 0,0,0,0,IELTS,6.5,Intermediate,34012,55470,650,Self,1,1,1,0,0,0,0,0,1,0.0191,0.7143,100.0
19,Nigeria,China,Married,0,Master's,Finance,1,0,0,Self-employed,TEER 3,1,0,86151,IELTS,6.8,No French,69863,64018,1765,Employer,1,0,0,0,0,0,0,1,1,0.0113,0.0,100.0
43,Vietnam,UAE,Single,0,Diploma,Engineering,1,2,2,Employed,TEER 2,1,1,90164,IELTS,8.4,No French,17140,14905,3269,Employer,0,1,0,0,0,0,0,1,1,0.0305,0.6667,63.9
31,USA,Canada,Married,0,Master's,Information Technology,1,6,0,Unemployed,TEER 2,0,0,0,IELTS,8.8,Basic,32165,14651,12712,Self,0,0,0,0,0,0,0,1,1,0.3952,0.0,63.89
24,China,UK,Married,0,Bachelor's,Computer Science,1,4,0,Employed,TEER 2,1,1,61146,CELPIP,7.9,No French,69215,16051,1612,Family,0,0,0,1,0,0,0,1,1,0.0124,0.0,87.5
20,Philippines,India,Divorced,2,Master's,Engineering,1,0,0,Employed,TEER 1,0,0,0,CELPIP,6.8,No French,54883,14782,3405,Self,0,0,0,0,0,0,0,0,0,0.062,0.0,67.39
40,Brazil,Philippines,Single,0,Bachelor's,Engineering,1,3,1,Employed,TEER 0,1,1,47172,IELTS,6.7,No French,48582,30430,536,Self,1,0,0,0,0,0,0,1,1,0.0056,0.25,100.0
60,China,UK,Common-Law,0,Diploma,Engineering,0,6,3,Employed,TEER 0,1,1,43010,IELTS,6.0,No French,32031,14091,6515,Self,0,0,0,0,0,0,0,1,1,0.0868,0.4286,67.24
35,Nigeria,Philippines,Common-Law,1,Bachelor's,Healthcare,1,8,4,Employed,TEER 1,0,0,0,CELPIP,9.2,No French,45610,3513,7558,Employer,1,0,0,0,0,0,0,1,0,0.1657,0.4444,46.87
55,India,Germany,Common-Law,2,Master's,Engineering,1,3,1,Employed,TEER 4/5,1,1,98649,IELTS,8.1,No French,34243,17451,16050,Self,1,0,0,0,0,0,0,1,0,0.1208,0.25,62.11
52,Pakistan,Brazil,Married,0,Bachelor's,Other,1,7,2,Unemployed,TEER 2,0,0,0,IELTS,5.6,No French,27812,9344,13679,Employer,1,0,0,0,1,0,0,0,0,0.4918,0.25,49.12
32,Nigeria,Brazil,Married,1,PhD,Engineering,1,12,2,Employed,TEER 1,0,0,0,CELPIP,8.1,No French,23398,3730,2688,Self,0,0,0,0,0,0,0,1,0,0.1149,0.1538,39.12
42,India,UK,Single,0,Bachelor's,Business,1,7,2,Self-employed,TEER 3,1,0,72608,IELTS,7.3,No French,60681,18911,1178,Employer,0,1,0,0,0,1,0,0,1,0.0088,0.25,90.38
54,Philippines,UK,Married,0,Diploma,Computer Science,1,6,6,Employed,TEER 2,1,0,53753,IELTS,9.4,No French,43791,8765,1357,Employer,0,0,0,0,0,0,0,1,0,0.0139,0.8571,61.42
45,Nigeria,UK,Married,0,Bachelor's,Information Technology,0,3,1,Employed,TEER 1,1,1,81162,Other,8.8,No French,51290,18070,27780,Employer,0,1,0,0,1,0,0,1,1,0.2097,0.25,81.78
27,USA,Philippines,Married,2,PhD,Information Technology,1,2,0,Employed,TEER 0,1,1,68807,IELTS,6.2,No French,48033,11134,8947,Family,0,0,0,0,0,0,0,1,0,0.0766,0.0,59.16
56,UK,Germany,Single,0,Bachelor's,Engineering,1,5,2,Employed,TEER 0,1,1,91022,CELPIP,8.4,No French,53818,26140,348,Employer,0,0,0,0,1,0,0,1,1,0.0024,0.3333,100.0
34,UK,Nigeria,Married,0,Master's,Business,1,6,4,Employed,TEER 3,0,0,0,IELTS,7.4,No French,39905,120424,1176,Self,0,0,0,0,0,1,0,0,1,0.0295,0.5714,100.0
56,India,UK,Married,0,Master's,Computer Science,0,6,6,Self-employed,TEER 3,1,1,36287,CELPIP,6.2,Advanced,35366,22809,5321,Self,0,0,0,0,0,0,0,1,1,0.0743,0.8571,87.77
39,Nigeria,Canada,Single,2,Bachelor's,Computer Science,1,4,0,Employed,TEER 1,1,1,56724,Other,8.3,Basic,28694,29024,1863,Self,0,1,0,1,0,0,0,1,1,0.0218,0.0,78.1
43,Nigeria,India,Married,0,High School,Business,0,1,0,Employed,TEER 1,1,1,78127,IELTS,7.7,Basic,16720,65917,13023,Family,0,0,0,0,1,0,0,1,1,0.1373,0.0,100.0
61,India,India,Married,0,Bachelor's,Computer Science,1,6,2,Employed,TEER 2,1,1,79982,CELPIP,5.6,No French,22559,14710,6811,Self,0,1,0,0,0,0,0,0,1,0.0664,0.2857,65.11
42,Philippines,Philippines,Married,0,Bachelor's,Healthcare,0,8,8,Employed,TEER 3,0,0,0,CELPIP,8.1,No French,37691,7554,7587,Self,0,0,1,0,0,0,0,0,0,0.2013,0.8889,53.53
34,UK,UK,Single,0,Master's,Engineering,0,2,1,Employed,TEER 2,1,1,44197,IELTS,8.0,No French,12939,11309,4971,Employer,0,0,0,0,0,0,0,1,0,0.087,0.3333,53.53
30,India,UAE,Single,1,Bachelor's,Business,1,2,1,Employed,TEER 2,1,1,79237,CELPIP,6.1,No French,17354,15887,2366,Family,0,1,0,1,0,0,0,1,0,0.0245,0.3333,59.19
37,China,China,Common-Law,1,Bachelor's,Computer Science,0,2,2,Employed,TEER 0,1,1,47119,Other,6.9,Basic,65842,28892,7121,Employer,0,0,0,0,0,0,0,1,1,0.063,0.6667,100.0
42,India,Nigeria,Single,0,Master's,Computer Science,1,5,4,Employed,TEER 1,0,0,0,IELTS,7.8,No French,49483,3114,10097,Self,0,0,0,0,0,0,0,1,0,0.204,0.6667,48.52
21,India,Canada,Married,0,Bachelor's,Engineering,1,1,0,Employed,TEER 0,1,1,68206,IELTS,6.1,No French,35963,50998,3708,Self,1,0,0,0,0,0,0,1,1,0.0356,0.0,100.0
27,India,Germany,Married,0,Bachelor's,Finance,1,7,3,Employed,TEER 2,0,0,0,IELTS,8.9,No French,90431,4978,5624,Self,0,0,0,0,1,0,0,1,0,0.0622,0.375,71.09
20,Vietnam,UAE,Married,0,Bachelor's,Engineering,1,0,0,Employed,TEER 1,1,1,58675,IELTS,5.6,No French,12035,60728,14644,Self,0,0,0,0,0,0,0,1,1,0.2071,0.0,100.0
58,USA,Brazil,Single,0,Bachelor's,Information Technology,0,4,2,Employed,TEER 3,0,0,0,IELTS,5.9,No French,64512,77612,1287,Self,1,0,0,0,0,0,0,0,1,0.0199,0.4,100.0
35,France,UAE,Married,2,Bachelor's,Healthcare,1,7,5,Employed,TEER 1,0,0,0,IELTS,6.0,No French,42770,118387,6303,Self,0,0,0,0,0,0,0,1,1,0.1474,0.625,100.0
53,Nigeria,Philippines,Single,3,Master's,Finance,0,5,0,Unemployed,TEER 3,1,1,62156,IELTS,7.6,No French,60700,44453,3426,Self,0,0,0,0,0,0,0,1,1,0.0279,0.0,100.0
39,India,Nigeria,Single,4,Bachelor's,Business,1,7,2,Unemployed,TEER 1,0,0,0,IELTS,8.0,No French,47179,6824,9706,Self,1,1,0,0,0,0,0,0,0,0.2057,0.25,48.16
51,China,USA,Single,2,Bachelor's,Other,1,7,7,Employed,TEER 1,0,0,0,IELTS,7.1,No French,8000,33618,151,Self,1,0,0,0,0,0,0,1,1,0.0189,0.875,76.5
25,Nigeria,USA,Single,1,Bachelor's,Computer Science,0,3,2,Unemployed,TEER 2,1,1,81688,IELTS,6.7,Basic,46909,8682,8880,Self,0,1,0,0,0,0,0,1,0,0.0691,0.5,57.82
57,USA,UK,Divorced,1,Diploma,Computer Science,1,5,4,Employed,TEER 0,1,1,97320,IELTS,8.7,Basic,51711,59856,868,Family,0,1,0,0,0,0,0,1,1,0.0058,0.6667,100.0
61,India,UK,Divorced,0,Diploma,Healthcare,1,5,3,Employed,TEER 4/5,0,0,0,CELPIP,5.8,Basic,8000,12517,535,Family,1,1,0,0,0,0,0,0,0,0.0669,0.5,54.49
36,Nigeria,Philippines,Single,1,Master's,Business,1,5,0,Employed,TEER 1,0,0,0,IELTS,6.6,No French,83880,12892,10316,Employer,0,0,0,0,0,0,0,0,0,0.123,0.0,79.12
